Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
-0.074763075,0.3248683,0.012603448,-0.041404463,0.39086393,0.08246046,0.41689628,-0.08665872,0.47979835,0.6972611,-0.1256447,0.6714757,0.14447652,0.451854,-0.585241,-0.10561214,-0.40161952,0.35149926,-0.028377062,-0.14063023,-0.11136926,0.53242,0.7516255,-0.20931809,-0.524034,-0.46505973,-0.40424263,0.12979157,-0.6440095,-0.57409716
0.16962726,-0.38502312,0.38989392,-0.09249298,0.33905742,-0.2591528,-0.24107821,-0.60438967,0.030454522,0.26098585,0.010649064,0.049094044,-0.25622693,-0.41582215,-0.037769068,0.053956915,0.037424836,-0.11697833,0.44130173,0.34586796,0.18305156,-0.102800325,0.29537964,-0.21050349,-0.4266934,-0.5669376,-0.06736721,0.067370184,0.17188266,0.25478792
0.015701938,0.10118483,0.47963747,0.23537831,0.2770326,-0.14127184,0.5612062,-0.698975,0.48482612,0.82073766,-0.28828436,0.7628284,-0.48401314,-0.05220513,-0.4982446,0.015177626,-0.23879516,0.5130302,0.41887566,-0.19959362,-0.29476506,0.72063243,0.30728048,-0.73709095,-0.26735368,0.26107386,-0.4469195,-0.115765885,-0.083811045,0.15894186
0.3490622,0.0011393233,0.640361,-0.09251704,0.2369622,-0.08925508,0.26516345,-0.46894217,0.5334497,0.6088871,-0.2061825,0.34735152,-0.45547774,-0.3755238,-0.14352839,0.08217707,-0.2950001,-0.35518393,0.23444957,-0.22200702,-0.08787488,0.6306178,0.24763577,-0.14302172,0.06422249,0.17265455,-0.15769988,-0.023257328,-0.28728655,-0.04979371
-0.3774028,0.3122615,0.30971953,-0.0949902,0.40276164,0.41056755,-0.22069025,-0.44688532,0.5482201,0.5211365,-0.14124618,0.4097291,-0.35046583,-0.34041077,0.015324178,0.41985846,-0.5583882,-0.15925772,0.031188626,-0.12822376,-0.5838741,0.081689425,0.2690773,-0.097769536,-0.25546515,0.014943935,0.41170195,0.1647465,0.072718516,-0.041294605
0.49442402,-0.035035897,0.4540708,-0.53903884,0.23876323,-0.5263897,0.13242787,-0.46468735,0.36862224,0.418712,0.27663615,0.5237212,-0.38141188,-0.11762325,-0.20519827,0.103654146,0.32357967,-0.5720106,0.56723356,-0.11029185,0.10523477,0.11144091,0.39533675,-0.7847927,-0.22739889,-0.18366787,-0.33937407,0.047296744,0.014491067,0.493429
-0.34314957,-0.09027711,0.47389987,-0.3806798,0.4294474,-0.09928621,-0.13758999,-0.7888574,0.08438373,0.19157624,0.27559915,0.47729984,0.07420746,0.2718739,-0.2099405,0.1313493,0.025362767,-0.7416668,0.37052253,-0.30676764,-0.54927313,0.37753367,0.006329881,-0.747727,-0.32413283,-0.2482295,0.47779495,0.18741372,0.10484049,0.10834347
0.2370879,0.24106953,0.329633,-0.070305675,0.38343257,-0.30988193,0.3483804,-0.5137838,0.40416247,0.680287,-0.012031418,0.2945181,-0.71496,-0.28284934,-0.16419822,-0.029529944,-0.14991988,-0.203705,0.39367235,0.023465313,-0.2962014,0.63609535,0.072637744,-0.15101968,-0.36141524,-0.017306171,-0.0997074,0.0024487604,-0.4188347,-0.07314078
-0.376703,-0.12106357,0.67259717,-0.35054788,0.56911427,-0.4829257,0.39810082,-0.68222153,-0.12985228,0.68642014,-0.4047885,-0.042069975,-0.034779962,0.470476,-0.40413633,0.41284227,-0.14017525,-0.42170867,0.4827399,0.05913844,-0.1421077,0.16300012,0.2464364,-0.69126445,-0.32570633,-0.24212183,0.028757552,-0.08396107,0.45881608,0.462667
0.039933436,0.5814552,0.13352975,0.028342381,0.14228004,-0.31484687,0.37780645,-0.6397641,0.167899,0.6312124,0.31478143,0.014421588,0.041453462,-0.24837658,-0.56029296,0.2151264,-0.400636,-0.460819,0.15563142,-0.09338469,-0.12124764,0.19696096,0.16222502,-0.44495726,-0.14204021,-0.028125461,0.079923496,-0.16085632,0.0045940178,0.50604117
-0.27867493,0.25037724,0.2157507,0.19188304,-0.225067,-0.206246,-0.19354045,-0.5436175,-0.008841998,0.5581221,-0.23519771,0.12691344,0.06689514,0.2422688,-0.50036496,0.24386585,-0.34333128,0.19553828,0.23000309,-0.14981332,-0.058632147,-0.28354394,0.61972564,-0.4341456,-0.24645846,-0.61152595,0.11255511,0.60466975,0.3868968,-0.5197187
-0.25339782,0.19074598,0.6469144,-0.50599647,0.35746488,-0.36382556,-0.31140172,-0.5042,0.16438515,0.6764374,0.23060478,0.17317988,0.45436183,-0.1250123,0.27093828,0.50818324,0.22391653,-0.1519203,0.2777144,0.18583548,-0.017412592,0.13679548,0.49945125,0.37361094,-0.30868644,-0.62286335,-0.17447636,-0.07328209,0.07558296,0.5574427
-0.18818316,0.3777141,0.39385208,-0.35540622,0.51080555,-0.03514081,-0.16356918,-0.75274265,0.53096634,0.62305665,-0.42995802,0.45650545,-0.3235461,0.11273841,-0.3827188,-0.20081295,-0.060331013,-0.18788204,0.27054432,-0.45359337,-0.37035832,0.36478162,0.34565517,-0.467154,0.16904698,-0.053574324,0.22429462,0.33781508,-0.038566064,0.0022887858
-0.15222962,0.10398202,0.64670086,-0.08932869,0.42656657,0.37503693,0.15823506,-0.41666487,0.5895064,0.5603611,-0.030033575,0.37636912,-0.5950998,-0.098843,-0.39880797,-0.23211467,-0.35146913,0.021097956,0.18413787,-0.26591393,-0.74908847,0.5495304,0.59767693,-0.09039865,-0.08770387,0.23531294,-0.3353888,-0.57571846,-0.2380156,0.049795102
0.4048292,0.023114331,0.53505063,-0.32863164,0.5676391,-0.13223365,0.21328688,-0.5562068,0.326108,0.8380562,-0.5876673,0.65197825,-0.7537856,-0.09322669,-0.31084168,0.20741603,-0.49662292,-0.11214242,0.40312633,-0.32238805,-0.4913477,0.70943487,0.19537352,-0.8451854,-0.22582395,0.27351376,-0.32288262,-0.009374522,-0.63199806,-0.1257674
-0.054498766,-0.034255218,0.43621057,-0.59671426,0.3925805,-0.60950124,-0.6517959,-0.6906219,0.55176365,0.7848517,0.35260725,-0.15911408,-0.26469424,-0.18127012,-0.10584685,-0.0015307714,-0.048335597,-0.064608544,0.7943522,-0.6940117,-0.28074726,0.598232,0.40031862,-0.7854038,0.10694442,-0.37271175,0.17580137,0.42644346,0.14342734,0.395421
-0.08818852,0.38396314,0.08031781,-0.45484266,0.46949303,-0.5551739,-0.52343196,-0.58453214,0.02643851,0.6514387,-0.25225705,-0.37898847,-0.40653035,0.1676035,0.060585078,0.25707397,0.03652494,-0.03639134,0.21634533,-0.40463173,0.004673247,0.040889163,0.23869307,-0.028167143,-0.21145193,-0.33766204,0.46673536,-0.06334053,-0.09453003,0.29499915
0.16977383,-0.18479665,0.47605062,-0.5133811,0.21487987,0.23956889,0.04796339,-0.55494446,0.30194685,0.6094507,0.082779035,0.23500119,-0.76511586,-0.4181669,0.05978211,0.19277953,-0.10340051,-0.54789126,0.63625556,-0.073480904,0.18004414,0.3679497,0.42532688,-0.18507038,-0.39528194,-0.44707245,-0.3951033,0.4882703,-0.45312878,0.26455316
-0.09125772,0.6514825,0.3874708,-0.072215766,0.5463268,0.1989323,0.015703907,-0.62614495,0.48597136,0.6075713,-0.4984309,0.41261742,-0.023490824,0.32447085,-0.27845442,0.16521294,-0.38245785,-0.5624776,0.1368407,-0.3764289,-0.04045936,0.012820144,0.17867053,-0.6700462,-0.2614379,-0.095638484,-0.25983375,0.33632362,0.08762466,-0.07165895
-0.14978057,0.4261009,0.090632565,0.24164842,0.17192982,0.22358869,0.3527339,-0.5981463,0.27899978,0.4509783,-0.32112846,0.42370877,0.13950595,0.2395647,-0.58665025,0.3815336,-0.24923898,-0.2785976,-0.11156956,0.21743982,0.13646793,-0.2984868,0.4470809,-0.11884537,-0.4039596,-0.1562113,-0.13702048,0.036871392,0.13007464,0.16214809
0.11537788,-0.11663375,0.46745983,-0.36221197,0.48426977,-0.17519563,0.1254601,-0.2954988,0.27504525,0.39820457,0.17139123,0.08158907,-0.157406,0.31854367,-0.039061204,0.41504097,-0.40932718,-0.40662926,0.08021498,-0.15485708,0.030162722,0.2986622,0.43991396,-0.6086772,-0.14385684,-0.27011445,0.2014173,0.50477475,0.28375784,-0.12597619
-0.10651024,0.14745612,0.2711121,0.3833708,0.50054616,0.40106004,0.539546,-0.6957744,0.55696565,0.22576144,0.197203,0.29128575,-0.42821106,-0.2622325,-0.554967,0.5015119,-0.89862335,-0.72386044,0.01900384,-0.0122715095,-0.30780557,-0.21240869,0.3263093,-0.39783546,-0.43758434,-0.0646018,-0.15092245,0.45750126,0.05803373,-0.55769515
-0.13857041,0.20501669,0.29816413,-0.3563969,0.07862385,0.09799355,0.06055958,-0.40033355,0.3503219,0.64509207,-0.09897847,0.13845383,-0.11437792,-0.091722704,-0.2956012,0.12501875,0.038119376,-0.33533925,-0.0047552884,-0.18653703,-0.25043014,4.449179e-05,0.27569708,0.13225731,-0.20792906,-0.14293145,-0.30600405,-0.40772143,0.29564852,0.17973362
0.53925145,0.37928128,0.5726433,-0.53169227,0.16115163,-0.2660593,-0.34157407,-0.59751076,0.73030794,0.8102972,-0.25391272,0.6916577,-0.67013144,-0.20585358,-0.04084811,0.2392262,-0.01958978,-0.4856769,0.7764463,-0.4577007,0.35667506,0.5524618,0.55706924,-0.76130825,0.111081935,-0.026874926,-0.44410047,0.3625167,-0.36556256,0.7543284
0.2022026,0.31867167,0.20062013,-0.18921061,0.21602899,0.23821409,0.43245596,-0.8075419,0.39143586,0.69258744,-0.6564818,0.42449096,-0.35114405,0.037640404,-0.6510889,-0.07350252,-0.20244484,-0.35249096,0.34052634,-0.19578436,-0.19111332,0.6443534,0.015334038,-0.19908014,-0.45161343,0.09928262,-0.51510555,-0.5214603,-0.030766586,0.46113116
0.4089552,0.24944833,0.5656002,-0.36422193,0.0279247,-0.34962112,0.29434693,-0.5484826,-0.12328576,0.39011103,0.4304678,0.25951517,-0.57364434,-0.17819704,-0.26957616,0.008098935,-0.15748355,-0.54590535,0.5779037,-0.1314543,0.055773582,0.429447,0.44838324,-0.30752057,-0.14787489,-0.497481,0.5115637,0.0022913993,-0.34136084,0.3537751
-0.13103393,-0.32379892,0.42137912,-0.3237712,0.4230464,-0.26897997,-0.26815507,-0.578218,0.21880978,0.4588459,-0.03411432,-0.1404357,-0.2226926,-0.12635073,0.12127084,0.12438726,0.10090563,0.0592922,0.17835283,0.073379956,-0.32718042,-0.032921758,0.32828355,-0.2657862,-0.10382572,-0.3497584,0.22961,0.38130865,0.26757503,-0.19688204
0.12300256,0.0817801,0.25968915,-0.008664191,0.03607732,0.0029500672,0.23574242,-0.13780011,-0.03345655,0.65600455,-0.032514747,-0.29733086,0.02951446,-0.26116163,-0.25779438,0.45830423,-0.322998,0.19053681,0.026726335,0.0103908535,0.040210586,0.08622796,0.48574656,-0.33679515,-0.3470092,-0.4089693,0.38697797,0.6493181,0.09223273,-0.3435021
-0.07497757,0.17260166,0.13093147,-0.4181213,0.24150872,-0.18576182,-0.05017869,-0.48927876,0.46342832,0.7392153,-0.19944783,0.34623516,-0.4234938,-0.040025536,-0.1649143,-0.030794237,0.0027332238,-0.30878595,0.23994799,-0.4466783,0.0016943007,0.2759616,0.33885682,-0.2982338,-0.08284141,-0.10488343,0.09418851,0.36436903,-0.076670185,0.17206626
0.2305891,0.04243265,0.42248327,-0.15610062,0.122317895,0.23062442,0.005480989,-0.7377238,0.42460108,0.7568599,-0.23687659,0.34621173,-0.53456354,-0.47680452,-0.24265037,0.1072326,-0.43155432,-0.6826904,0.22021207,-0.21295962,-0.12094825,0.30964994,-0.11560892,-0.18715289,-0.32743973,-0.28272635,-0.37859896,0.13229199,0.23516332,0.5167764
-0.3059537,0.0752362,0.4060868,-0.25543234,0.28257146,0.056338135,0.049418326,-0.05815077,0.27769813,0.36494264,0.10962449,-0.027185038,-0.4022346,0.06972971,0.0557381,0.36132482,-0.29020086,-0.3254195,0.37299576,-0.16369455,0.419125,-0.061038688,0.34002227,-0.14925136,-0.27699158,-0.42371982,-0.03752074,0.55122346,0.43331876,-0.17931262
-0.47693434,-0.0036534974,0.6491313,-0.4124696,0.15516415,0.35858363,-0.26108694,-0.31117466,-0.0015048266,0.37224308,-0.101586945,0.1548144,-0.3045296,-0.31864765,0.24798042,0.5422998,-0.19557579,-0.13162178,0.24601601,-0.31830692,-0.31465375,0.32774538,0.30231926,0.3284827,0.008742829,-0.57991177,-0.070221364,0.60213506,0.21388167,-0.041494153
-0.024786152,-0.26942635,0.6034698,-0.050993443,0.3448492,-0.036746226,-0.15681235,0.006495999,0.1930584,0.49939513,0.36042628,-0.075696185,0.045362063,-0.10182102,0.007081214,0.4773681,-0.4895447,-0.15773228,0.17737313,-0.2389635,-0.28685713,0.58596575,0.25664,-0.57562715,-0.055043045,-0.33069304,0.11301323,0.15668972,-0.15568176,0.05222433
0.17641994,0.6233786,-0.17433476,0.41562778,0.17637558,-0.5625629,-0.20441964,-0.6722202,0.24240904,0.88746697,-0.47438204,0.26795846,-0.09375862,-0.45517328,-0.7161542,-0.01907308,-0.47782826,0.6751847,0.26327264,-0.2685229,-0.44326043,0.85798216,0.06605573,-0.7717546,-0.23506674,0.28950632,0.18509406,0.23652054,-0.38611028,-0.18239789
-0.11433094,0.2390303,0.4160294,-0.31885642,0.67495906,0.09248234,-0.08480864,-0.569966,0.58221334,0.7801595,-0.23706767,0.09576936,-0.49607453,0.03988518,-0.23404185,-0.50634885,-0.52074647,-0.24589704,0.4777714,-0.49421597,-0.34079495,0.52248037,0.33487132,-0.697078,-0.32910824,0.25087494,0.06590823,0.45116806,-0.27191415,-0.31159377
0.22025318,0.3245105,0.26103187,-0.28031918,0.45761812,0.25464466,-0.09312046,-0.760418,0.4453406,0.4836576,0.14700006,0.52933097,-0.32449612,-0.47775164,-0.03730403,-0.010936949,-0.2242602,-0.6360105,0.219228,-0.051547684,-0.36847013,0.13119856,0.5075306,-0.25672704,-0.47216257,-0.23979788,0.068320245,0.19002074,-0.22093073,0.45007256
-0.4505695,0.2194449,0.29034147,-0.3980828,0.457702,0.46951035,-0.4636293,-0.4398502,0.039029207,0.4995579,-0.27295306,0.26188993,-0.596309,0.028943723,0.07369377,-0.12478554,-0.4453481,-0.021632768,0.6074025,-0.5589829,-0.33191958,0.14768033,0.50987977,-0.5799767,-0.40776286,-0.13704091,-0.21527022,0.50347084,-0.014835229,-0.22266692
0.024678573,0.28396648,0.2960561,-0.25556147,0.57840437,-0.14124814,0.5688681,-0.82868946,0.67278934,0.78435814,-0.38121513,0.48102263,0.042968415,-0.22210753,-0.68987364,0.3992626,-0.20134719,-0.043413498,0.3747031,-0.111902185,-0.30990332,0.6971493,0.15731713,-0.66326255,-0.17870808,0.05664416,-0.59735805,-0.47975174,-0.23131469,0.65205866
-0.2926535,0.36401585,-0.057788357,-0.053789683,0.03874617,0.3495557,0.09348982,-0.4880129,0.104322575,0.3125728,-0.37632546,0.35703915,-0.29272425,-0.30085185,-0.4732352,0.20553051,-0.16822863,-0.4213624,0.121266045,-0.3434517,-0.2966605,-0.09845418,0.052253738,-0.45909104,0.25002247,-0.47673354,0.068331845,0.3434264,0.21823601,0.049956977
-0.61336976,0.2130531,0.4517952,-0.43139073,0.7196632,0.49152398,0.42899927,-0.9302681,0.6614323,0.8886328,-0.4644013,0.63915956,-0.22942181,0.2851008,-0.25732976,0.6710135,-0.3706169,-0.36372364,0.28050652,0.38633978,-0.52939063,0.6622257,0.119892515,-0.48327112,-0.68298584,-0.20339641,-0.37635642,-0.15069966,0.07775334,0.5897977
-0.043465782,0.16613303,0.48868382,-0.53224844,0.3347985,0.62477916,-0.35523823,-0.6094437,0.3439494,0.6580988,-0.2783765,0.425154,-0.09336321,-0.2580163,-0.36512268,0.26410213,-0.051833447,-0.52956474,0.44812036,0.014964565,0.17629151,0.4000051,0.014044748,-0.15459469,-0.5461103,-0.6874301,-0.5320662,-0.402491,-0.17728563,0.80817574
0.23787268,0.55420184,0.25962722,0.24183433,0.25629508,0.19688222,0.003018787,-0.5236798,0.77066845,0.72074765,-0.0754555,0.19910106,-0.5288218,-0.15842074,-0.059738584,-0.105914526,-0.6081246,-0.10931214,0.016205775,-0.49162018,-0.34188807,0.4673454,0.4334429,-0.51578295,-0.09937824,-0.26622522,-0.5259666,0.0324842,-0.5334379,-0.020892275
0.07708186,0.22217442,0.08741514,-0.21456653,0.37867457,-0.011475959,0.2849035,-0.50519687,0.34742182,0.51459837,0.12015001,0.15610169,0.15763363,0.12604164,-0.2858586,0.41255403,-0.13454595,-0.35281414,0.04385628,-0.07220643,-0.11747079,0.3597588,0.09684072,-0.37378383,-0.3132501,-0.12513344,0.033451725,-0.0021112787,-0.0077217473,0.3289333
-0.061751667,0.49257836,0.5747837,0.15317166,0.29846242,0.5113916,-0.3408829,-0.79615873,-0.0019809098,0.6442081,-0.7377904,0.14899956,-0.2271413,-0.62598217,-0.42182592,0.013714572,-0.3737005,-0.039129,0.08347275,-0.29569018,-0.50968385,0.5827705,0.20714737,-0.38635322,0.05716395,-0.15680893,-0.14421676,0.33923212,-0.12672152,0.19891155
-0.19993418,-0.10846364,0.559303,-0.24367528,0.53957105,0.42072424,-0.115186326,-0.24095057,0.14744137,0.39809066,-0.00715921,0.5858895,-0.44223377,-0.32152188,0.28218016,0.28310516,-0.5759207,-0.15078299,0.08269242,-0.62624866,-0.7231147,0.50845057,0.56907064,-0.36417845,-0.061648283,-0.36785787,-0.17392752,0.044680018,-0.1486019,0.20370261
-0.054754026,0.21384405,0.2918279,0.6513348,0.12561943,-0.110689655,0.21160533,-0.19682908,0.53671455,0.63426095,-0.058511015,-0.06357317,-0.38649133,0.5984136,-0.5340905,-0.14272575,-0.32406414,0.55806106,-0.21273641,-0.110130295,-0.17596605,0.23529306,0.71974456,0.11483607,-0.58912647,-0.4092792,-0.25539437,0.24593517,-0.4447144,-0.5680874
0.18329549,0.4884199,0.46035296,-0.04934643,0.36610115,-0.09999727,-0.43970045,-0.6015694,0.546151,0.77345085,-0.24825436,-0.120527774,-0.27208987,-0.114578,-0.13075803,0.057538446,0.03573914,-0.26676753,0.6508941,-0.19969596,0.2873728,0.32228452,0.00085309305,-0.11181847,-0.47332174,-0.47846898,-0.42480716,-0.44054636,0.27684143,0.64196855
-0.11822589,0.16536196,0.50681,-0.6991687,0.45863095,0.13731658,-0.17742704,-0.5462097,-0.32756653,0.24491493,0.1666439,0.32851276,-0.35278252,0.25490618,-0.629232,-0.30072835,-0.23527214,-0.6872697,0.6732055,-0.583934,-0.29141727,0.34684953,0.4673505,-0.83688813,-0.13259056,-0.009389325,0.5390031,-0.005033618,-0.06998652,0.20869978
0.17877772,-0.15225613,0.5821696,-0.251898,0.048025336,-0.19826445,-0.034582734,-0.17250368,-0.04147209,0.29797313,-0.21844217,0.31215745,-0.13938648,0.5000986,-0.68173206,0.074649565,-0.1172595,-0.72820705,0.37261742,-0.14828181,-0.2569767,0.21329802,0.3102594,-0.77725846,-0.14744562,0.11904822,0.063545324,-0.09432872,0.5282359,-0.33768743
-0.0753964,0.3010728,0.53550476,-0.5413119,0.2603763,-0.4978515,-0.10706902,-0.56839055,0.035805117,0.7538676,0.09081387,0.13658972,0.12134155,0.5427,-0.015469134,0.33945334,0.12855493,-0.3971261,0.43329933,-0.59223145,0.13489766,0.6386665,0.26610556,-0.388421,-0.34057787,0.036265213,0.08966899,-0.37067685,-0.15698208,0.68405753
0.029730998,0.19426277,0.25762638,-0.28271937,0.27992722,0.19298519,0.04711877,-0.5997557,0.40123972,0.49880216,-0.24830079,0.18190867,-0.29170635,-0.28624558,-0.31127346,-0.04949901,-0.054411992,-0.2797928,0.16809924,-0.22963507,-0.3959024,0.4010188,0.26707193,0.15584981,-0.04630081,-0.104287416,-0.30321962,-0.095343746,-0.22084923,0.32613283
-0.03630475,0.2332503,0.57970005,-0.23418833,0.56588805,0.06007846,0.2972465,-0.57556623,0.47860909,0.88584113,-0.374928,0.17009395,0.23998903,0.5099861,-0.52181536,0.45066133,-0.418882,0.29701778,-0.25541636,-0.58733267,-0.699172,0.68451464,0.6337585,-0.6543401,-0.050337315,-0.5947951,0.23364921,0.3486915,-0.34304217,-0.07346505
-0.27947658,0.6754536,0.50910664,-0.6073319,0.5915041,-0.09602503,-0.07250611,-0.84570557,0.80478567,0.8350041,-0.14356698,0.20156248,-0.4472521,0.17971852,-0.42069972,0.011190632,-0.03710719,-0.55000913,0.5423405,-0.22281897,-0.27251488,0.72410583,0.052858856,-0.6566049,0.12251846,0.32743797,-0.16935912,-0.10738936,-0.20087169,0.4922476
0.34849608,0.3530348,0.6873374,-0.48688674,0.39515695,-0.06467078,-0.2999945,-0.6930551,0.7823832,0.79025227,-0.060335703,0.7232347,-0.7017335,-0.4920364,-0.27863434,0.2291192,-0.14390105,-0.6755341,0.7788344,-0.4890027,-0.4724431,0.79391927,0.3253903,-0.5389151,-0.24104416,-0.06134527,-0.64833635,-0.5101785,-0.27678967,0.7815747
-0.19077648,0.60285974,0.18377326,-0.42589474,0.21684411,-0.07248321,-0.8005896,-0.8008752,0.47828087,0.78886276,-0.6610692,0.2974307,-0.40997323,-0.26177052,-0.5905988,-0.124240905,-0.29184437,-0.011861708,0.5990198,-0.31566432,-0.08715625,0.45948142,0.565251,-0.32404676,-0.13720232,-0.38884503,0.22855459,0.15896401,0.2713253,0.063327424
-0.3625313,0.263856,0.32656485,-0.052396715,0.53147167,0.07364721,0.18919568,-0.2091067,0.24413139,0.54295564,0.10595588,0.15883718,0.096216284,0.24659216,0.053982895,0.3876111,-0.5758142,0.13111703,-0.082405075,-0.3351564,-0.7218807,0.43313885,0.40806624,-0.16532256,-0.3183924,-0.63886607,0.11466701,0.19438754,-0.33695245,0.0478062
-0.17393076,-0.07308645,0.23669152,-0.5573191,0.00096555596,0.05869342,-0.42278132,-0.4179681,-0.09554288,0.44224516,0.09168716,0.5609463,-0.54837555,0.117791705,0.070183285,0.14089322,-0.24523233,-0.21489224,0.5883418,-0.29698876,0.2791095,0.18167897,0.69082206,-0.44884524,-0.6030986,-0.27844775,-0.21057251,0.40770808,0.063246,-0.10586159
-0.5203915,0.4285064,0.32140782,-0.3898216,0.27667257,-0.25315866,0.13218382,-0.6802377,0.020783024,0.57170045,0.001696971,0.32742256,-0.21276532,-0.23164152,-0.3178714,0.38742977,-0.10746051,-0.64683795,0.57187736,-0.3304851,0.49850133,-0.42794994,0.5279577,-0.42328364,-0.20387849,-0.68784565,0.21608628,0.54973537,0.48320526,0.65917754
0.081484266,-0.09048673,0.45625865,0.5051141,0.52219456,-0.0504743,0.4072265,-0.73100203,0.29510814,0.70743513,-0.20429067,0.68980235,-0.6528845,0.17153633,-0.49179104,0.11134558,-0.25992042,0.55546147,0.36269292,-0.5237499,-0.45107892,0.82659173,0.5503857,-0.77484643,-0.44541085,-0.008004679,-0.47993255,-0.20152985,-0.64537156,0.25805947
-0.20435679,0.13549079,0.45469257,-0.24026842,0.49848405,-0.005433558,0.42902133,-0.7019189,0.30728993,0.5598569,-0.13409397,0.09857203,-0.28611985,0.52219546,0.035178557,0.27672768,-0.4143573,-0.3989543,0.45568845,-0.08509134,-0.04676775,0.21465796,0.42649376,-0.51179993,-0.35193878,-0.20168392,-0.19734716,0.4849099,-0.23947565,-0.0798261
-0.27572545,0.34004843,0.31134012,-0.06713686,0.10064489,0.31384796,-0.22309884,-0.79841167,0.29141384,0.68164384,-0.341829,0.15892741,-0.095781945,0.1576992,-0.32374117,-0.3124574,0.25983047,0.19412428,-0.029761769,-0.34921074,-0.6530662,0.38775152,0.38106933,-0.024400292,-0.06707965,0.007832723,0.030359285,-0.31772682,0.43424624,0.21632048
-0.0034166558,0.25261363,0.5207874,-0.70776993,0.31134078,-0.25049955,0.09311841,-0.39130974,0.26389676,0.65149397,-0.016972559,0.6308655,-0.37264186,-0.14946806,0.06767681,0.51427495,-0.2939772,-0.5911049,0.68252194,-0.41986704,0.3655247,0.10845183,0.40777427,-0.60614353,-0.19486368,-0.4137774,-0.3617345,0.56908464,-0.19440764,0.13174261
-0.17978644,0.5582885,0.53689635,-0.16308583,0.17186727,0.53026,-0.035167746,0.05441284,0.16546062,0.5402084,0.020629827,0.68552905,-0.51999086,-0.081232764,0.19272938,0.473974,-0.4962997,-0.44067124,0.26406857,-0.57725614,0.2256611,-0.018232808,0.5003397,-0.35451812,-0.16607755,-0.58365977,-0.3291953,0.6053564,-0.21979111,-0.0673358
-0.26779106,-0.22376317,0.22144046,-0.36821958,0.2597243,-0.0069057047,-0.007967514,-0.5423032,0.35078967,0.5564949,-0.038145855,-0.0046659224,-0.12688842,0.0016089897,-0.122416,0.040212534,-0.04647789,-0.15947638,-0.1312375,-0.082086936,-0.3130304,0.26489225,0.27477312,-0.3424059,-0.07379549,-0.28783333,-0.072928116,0.2620965,0.08540703,-0.17996961
0.117081,0.57784086,0.14510898,-0.41204566,0.4373064,-0.2534224,-0.69148594,-0.5283239,0.41261673,0.7156345,-0.57935,-0.15113132,-0.32016772,-0.2734109,-0.3068656,0.03162609,0.006853744,-0.2925713,0.3136936,-0.53266346,0.33942536,-0.4247855,0.43847632,-0.116658874,-0.31051752,0.008529435,-0.19666325,0.033221625,0.53431916,0.15388966
-0.5799398,0.36835185,0.26165962,-0.4357491,0.42112672,0.26036644,-0.90982866,-0.4722827,0.5737125,0.695347,-0.4152144,-0.07226686,-0.27234042,-0.17260855,0.22162673,-0.10455638,0.023495773,-0.06889905,0.30106062,-0.7780511,-0.36370882,-0.3233977,0.5068542,-0.09807128,-0.18647656,-0.24454203,0.17913634,0.28850433,0.693067,-0.058969427
-0.29641855,0.1707482,0.18593973,-0.5822959,0.48790297,-0.060078427,-0.2826971,-0.59140253,0.27188033,0.52497095,-0.039967436,0.52437663,-0.30068886,0.079731576,-0.14219376,-0.014258144,-0.198923,-0.5411157,0.19819841,-0.45561695,0.04367984,0.21558355,0.42257765,-0.28101712,-0.18761618,-0.35288548,0.05439924,0.49571648,-0.085964076,-0.20240082
-0.19350608,0.54476243,0.46302003,-0.21579422,0.026570793,-0.23240016,0.2381322,-0.7686231,0.6246429,0.9471289,-0.16785465,0.13091038,0.012522866,-0.033296924,-0.8486448,-0.2852113,0.1396514,0.113167495,0.12620263,0.14600973,-0.6246869,0.5991652,0.82247716,-0.43429574,0.3420142,-0.017513407,0.12939347,-0.45463744,0.18551357,0.36630508
-0.21828997,0.39040068,0.20723662,-0.20870401,0.2977178,-0.08543965,-0.14475924,-0.23246476,0.1733577,0.64604956,0.12198619,0.17578684,-0.040933236,-0.10203734,-0.12006875,0.039126366,-0.07336664,-0.0014071182,0.24123678,-0.36156902,0.05207511,0.33117986,0.23371096,-0.42888108,0.018461207,-0.37958738,0.33664578,0.21146742,0.090648636,0.32357416
-0.55193204,0.63268584,0.36490458,-0.37160563,0.46889582,0.11199296,-0.49681407,-0.8243709,-0.21168195,0.8452297,-0.6088679,0.38549954,-0.1739908,0.013632582,-0.4683874,-0.09589416,-0.4619236,-0.02611026,0.24490803,-0.44565812,-0.49771225,0.013360523,0.4215655,-0.3463251,-0.14379482,-0.622279,0.23876356,0.23076507,0.31998247,0.1337128
0.054942504,0.5355729,-0.036512468,0.104218334,0.37568945,-0.2075056,0.12879129,-0.62513024,0.44519544,0.53274065,-0.22480305,0.123654604,-0.031304445,-0.2867705,-0.36280927,0.027512519,-0.44033846,-0.047791056,0.26465613,-0.2772019,-0.16162671,0.4737724,0.1414248,-0.5813842,-0.043100487,0.07139313,-0.15151583,-0.24206966,-0.2029026,0.4066799
